Level	Date and Time	Source	Event ID	Task Category
Information	10/12/2022 10:28:39 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 10:28:39Z] Session (ID: b467b51a-f6bb-4697-86b8-32b4ba071a26) started. Process Name: Login"
Information	10/12/2022 10:28:39 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: b467b51a-f6bb-4697-86b8-32b4ba071a26) started. Process Name: Login"
Information	10/12/2022 10:28:30 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 10:28:30Z] Created session: b467b51a-f6bb-4697-86b8-32b4ba071a26; process: Login; Run Mode: Exclusive"
Information	10/12/2022 10:28:30 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: b467b51a-f6bb-4697-86b8-32b4ba071a26; process: Login; Run Mode: Exclusive"
Information	10/12/2022 10:28:30 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: b467b51a-f6bb-4697-86b8-32b4ba071a26; process: Login; Run Mode: Exclusive"
Information	10/12/2022 10:25:03 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 10:25:03Z] Session (ID: c6126754-2c56-42d0-a2a7-8eb7323ff2e8) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/12/2022 10:25:03 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: c6126754-2c56-42d0-a2a7-8eb7323ff2e8) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Warning	10/12/2022 10:20:21 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsDBLoggingEngine
Failed to write to session log (attempt 1): Session: 16650; Message: Error while attempting to log to database: System.Data.SqlClient.SqlException (0x80131904): Login failed for user 'svc-pblueprism-p'.

Server stack trace: 
   at System.Data.SqlClient.SqlInternalConnectionTds..ctor(DbConnectionPoolIdentity identity, SqlConnectionString connectionOptions, SqlCredential credential, Object providerInfo, String newPassword, SecureString newSecurePassword, Boolean redirectedUserInstance, SqlConnectionString userConnectionOptions, SessionData reconnectSessionData, DbConnectionPool pool, String accessToken, Boolean applyTransientFaultHandling, SqlAuthenticationProviderManager sqlAuthProviderManager)
   at System.Data.SqlClient.SqlConnectionFactory.CreateConnection(DbConnectionOptions options, DbConnectionPoolKey poolKey, Object poolGroupProviderInfo, DbConnectionPool pool, DbConnection owningConnection, DbConnectionOptions userOptions)
   at System.Data.ProviderBase.DbConnectionFactory.CreatePooledConnection(DbConnectionPool pool, DbConnection owningObject, DbConnectionOptions options, DbConnectionPoolKey poolKey, DbConnectionOptions userOptions)
   at System.Data.ProviderBase.DbConnectionPool.CreateObject(DbConnection owningObject, DbConnectionOptions userOptions, DbConnectionInternal oldConnection)
   at System.Data.ProviderBase.DbConnectionPool.UserCreateRequest(DbConnection owningObject, DbConnectionOptions userOptions, DbConnectionInternal oldConnection)
   at System.Data.ProviderBase.DbConnectionPool.TryGetConnection(DbConnection owningObject, UInt32 waitForMultipleObjectsTimeout, Boolean allowCreate, Boolean onlyOneCheckConnection, DbConnectionOptions userOptions, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionPool.TryGetConnection(DbConnection owningObject, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionFactory.TryGetConnection(DbConnection owningConnection, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal oldConnection, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionInternal.TryOpenConnectionInternal(DbConnection outerConnection, DbConnectionFactory connectionFactory, TaskCompletionSource`1 retry, DbConnectionOptions userOptions)
   at System.Data.SqlClient.SqlConnection.TryOpenInner(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.TryOpen(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.Open()
   at BluePrism.AutomateAppCore.clsDBConnection.BeginTransaction(IsolationLevel iso, String name)
   at BluePrism.AutomateAppCore.clsServer.LogToDB(Int32 iSessionNumber, Guid gResourceId, String sResourceName, Guid gStageId, String sStageName, StageTypes iStageType, String sResult, DataType iResultType, LogInfo loginfo, DateTimeOffset startDate, String sAttributeXML, String sProcessName, String sPageName, String sObjectName, String sActionName, Boolean unicode)
   at SyncInvokeLogToDB(Object , Object[] , Object[] )
   at System.ServiceModel.Dispatcher.SyncMethodInvoker.Invoke(Object instance, Object[] inputs, Object[]& outputs)
   at System.ServiceModel.Dispatcher.DispatchOperationRuntime.InvokeBegin(MessageRpc& rpc)
   at System.ServiceModel.Dispatcher.ImmutableDispatchRuntime.ProcessMessage5(MessageRpc& rpc)
   at System.ServiceModel.Dispatcher.ImmutableDispatchRuntime.ProcessMessage11(MessageRpc& rpc)
   at System.ServiceModel.Dispatcher.MessageRpc.Process(Boolean isOperationContextSet)
   at BluePrism.Server.Domain.Models.ExtensionMethods.RethrowWithStackTrace(Exception this)
   at BluePrism.AutomateAppCore.MyExceptionHandlingMessageInspector.AfterReceiveReply(Message& reply, Object correlationState)
   at System.ServiceModel.Dispatcher.ImmutableClientRuntime.AfterReceiveReply(ProxyRpc& rpc)
   at System.ServiceModel.Channels.ServiceChannel.HandleReply(ProxyOperationRuntime operation, ProxyRpc& rpc)
   at System.ServiceModel.Channels.ServiceChannel.Call(String action, Boolean oneway, ProxyOperationRuntime operation, Object[] ins, Object[] outs, TimeSpan timeout)
   at System.ServiceModel.Channels.ServiceChannelProxy.InvokeService(IMethodCallMessage methodCall, ProxyOperationRuntime operation)
   at System.ServiceModel.Channels.ServiceChannelProxy.Invoke(IMessage message)

Exception rethrown at [0]: 
   at System.Runtime.Remoting.Proxies.RealProxy.HandleReturnMessage(IMessage reqMsg, IMessage retMsg)
   at System.Runtime.Remoting.Proxies.RealProxy.PrivateInvoke(MessageData& msgData, Int32 type)
   at BluePrism.AutomateAppCore.IServer.LogToDB(Int32 iSessionNumber, Guid gResourceId, String sResourceName, Guid gStageId, String sStageName, StageTypes iStageType, String sResult, DataType iResultType, LogInfo loginfo, DateTimeOffset startDate, String sAttributeXML, String sProcessName, String sPageName, String sObjectName, String sActionName, Boolean unicode)
   at BluePrism.AutomateAppCore.clsDBLoggingEngine.DoLog(clsProcessStage stg, String res, DataType resType, clsArgumentList inputs, clsArgumentList outputs, LogInfo loginfo, String objName, String actionName)
ClientConnectionId:d88305fa-c406-4ec6-9b61-720c54b9ca80
Error Number:18456,State:1,Class:14; Stage: Remove Row [C_Queue_Columns]; Result: "
Information	10/12/2022 10:15:25 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page d090f8eb-0d77-4bdf-ae6e-470bbbf5c136"
Information	10/12/2022 10:15:25 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 103a817e-7857-40e8-b9e4-efb99ed2b4ab"
Information	10/12/2022 10:15:10 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 103a817e-7857-40e8-b9e4-efb99ed2b4ab to collection"
Information	10/12/2022 10:15:03 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page d090f8eb-0d77-4bdf-ae6e-470bbbf5c136 to collection"
Information	10/12/2022 10:14:32 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 10:14:32Z] Session (ID: c6126754-2c56-42d0-a2a7-8eb7323ff2e8) started. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/12/2022 10:14:32 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: c6126754-2c56-42d0-a2a7-8eb7323ff2e8) started. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/12/2022 10:14:22 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 10:14:22Z] Created session: c6126754-2c56-42d0-a2a7-8eb7323ff2e8; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Information	10/12/2022 10:14:22 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: c6126754-2c56-42d0-a2a7-8eb7323ff2e8; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Information	10/12/2022 10:14:22 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: c6126754-2c56-42d0-a2a7-8eb7323ff2e8; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Warning	10/12/2022 10:13:51 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 10:13:51Z] Session (ID: e7ad6ac0-a99e-4b0d-81e1-ce2192eb5872) terminated. Process Name: Login; Reason: Invalid Login State : The machine must be logged out to accept a login request"
Warning	10/12/2022 10:13:51 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: e7ad6ac0-a99e-4b0d-81e1-ce2192eb5872) terminated. Process Name: Login; Reason: Invalid Login State : The machine must be logged out to accept a login request"
Information	10/12/2022 10:13:42 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 10:13:42Z] Session (ID: e7ad6ac0-a99e-4b0d-81e1-ce2192eb5872) started. Process Name: Login"
Information	10/12/2022 10:13:42 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: e7ad6ac0-a99e-4b0d-81e1-ce2192eb5872) started. Process Name: Login"
Information	10/12/2022 10:13:29 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 10:13:29Z] Created session: e7ad6ac0-a99e-4b0d-81e1-ce2192eb5872; process: Login; Run Mode: Exclusive"
Information	10/12/2022 10:13:29 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: e7ad6ac0-a99e-4b0d-81e1-ce2192eb5872; process: Login; Run Mode: Exclusive"
Information	10/12/2022 10:13:29 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: e7ad6ac0-a99e-4b0d-81e1-ce2192eb5872; process: Login; Run Mode: Exclusive"
Information	10/12/2022 10:11:10 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 10:11:10Z] Session (ID: e78f2374-22c5-48ba-861f-819835fd5e66) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/12/2022 10:11:10 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: e78f2374-22c5-48ba-861f-819835fd5e66) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/12/2022 10:00:32 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page c51b280c-c04b-4854-9127-8fd038296a5e"
Information	10/12/2022 10:00:32 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 20eae7c5-c27b-4149-a3fe-cd3e9240d52b"
Information	10/12/2022 10:00:17 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 20eae7c5-c27b-4149-a3fe-cd3e9240d52b to collection"
Information	10/12/2022 10:00:01 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page c51b280c-c04b-4854-9127-8fd038296a5e to collection"
Information	10/12/2022 9:59:36 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 09:59:36Z] Session (ID: e78f2374-22c5-48ba-861f-819835fd5e66) started. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/12/2022 9:59:36 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: e78f2374-22c5-48ba-861f-819835fd5e66) started. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/12/2022 9:59:25 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 09:59:25Z] Created session: e78f2374-22c5-48ba-861f-819835fd5e66; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Information	10/12/2022 9:59:25 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: e78f2374-22c5-48ba-861f-819835fd5e66; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Information	10/12/2022 9:59:25 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: e78f2374-22c5-48ba-861f-819835fd5e66; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Warning	10/12/2022 9:58:50 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 09:58:50Z] Session (ID: eea56051-db64-43ca-b94a-1023785e7f60) terminated. Process Name: Login; Reason: Invalid Login State : The machine must be logged out to accept a login request"
Warning	10/12/2022 9:58:50 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: eea56051-db64-43ca-b94a-1023785e7f60) terminated. Process Name: Login; Reason: Invalid Login State : The machine must be logged out to accept a login request"
Information	10/12/2022 9:58:40 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 09:58:40Z] Session (ID: eea56051-db64-43ca-b94a-1023785e7f60) started. Process Name: Login"
Information	10/12/2022 9:58:40 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: eea56051-db64-43ca-b94a-1023785e7f60) started. Process Name: Login"
Information	10/12/2022 9:58:29 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 09:58:29Z] Created session: eea56051-db64-43ca-b94a-1023785e7f60; process: Login; Run Mode: Exclusive"
Information	10/12/2022 9:58:29 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: eea56051-db64-43ca-b94a-1023785e7f60; process: Login; Run Mode: Exclusive"
Information	10/12/2022 9:58:29 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: eea56051-db64-43ca-b94a-1023785e7f60; process: Login; Run Mode: Exclusive"
Information	10/12/2022 9:56:53 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 09:56:53Z] Listener started."
Information	10/12/2022 9:56:53 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Listener started."
Information	10/12/2022 9:56:53 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 09:56:53Z] Listener restarted"
Information	10/12/2022 9:54:59 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 09:54:59Z] Will retry in 2 minutes"
Error	10/12/2022 9:54:59 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 09:54:59Z] Listener failed : failed to update resourcepc details on the database - System.Data.SqlClient.SqlException (0x80131904): Login failed for user 'svc-pblueprism-p'.

Server stack trace: 
   at System.Data.SqlClient.SqlInternalConnectionTds..ctor(DbConnectionPoolIdentity identity, SqlConnectionString connectionOptions, SqlCredential credential, Object providerInfo, String newPassword, SecureString newSecurePassword, Boolean redirectedUserInstance, SqlConnectionString userConnectionOptions, SessionData reconnectSessionData, DbConnectionPool pool, String accessToken, Boolean applyTransientFaultHandling, SqlAuthenticationProviderManager sqlAuthProviderManager)
   at System.Data.SqlClient.SqlConnectionFactory.CreateConnection(DbConnectionOptions options, DbConnectionPoolKey poolKey, Object poolGroupProviderInfo, DbConnectionPool pool, DbConnection owningConnection, DbConnectionOptions userOptions)
   at System.Data.ProviderBase.DbConnectionFactory.CreatePooledConnection(DbConnectionPool pool, DbConnection owningObject, DbConnectionOptions options, DbConnectionPoolKey poolKey, DbConnectionOptions userOptions)
   at System.Data.ProviderBase.DbConnectionPool.CreateObject(DbConnection owningObject, DbConnectionOptions userOptions, DbConnectionInternal oldConnection)
   at System.Data.ProviderBase.DbConnectionPool.UserCreateRequest(DbConnection owningObject, DbConnectionOptions userOptions, DbConnectionInternal oldConnection)
   at System.Data.ProviderBase.DbConnectionPool.TryGetConnection(DbConnection owningObject, UInt32 waitForMultipleObjectsTimeout, Boolean allowCreate, Boolean onlyOneCheckConnection, DbConnectionOptions userOptions, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionPool.TryGetConnection(DbConnection owningObject, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionFactory.TryGetConnection(DbConnection owningConnection, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal oldConnection, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionInternal.TryOpenConnectionInternal(DbConnection outerConnection, DbConnectionFactory connectionFactory, TaskCompletionSource`1 retry, DbConnectionOptions userOptions)
   at System.Data.SqlClient.SqlConnection.TryOpenInner(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.TryOpen(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.Open()
   at BluePrism.AutomateAppCore.clsDBConnection.SetupCommand(IDbCommand cmd)
   at BluePrism.AutomateAppCore.clsDBConnection.ExecuteReturnDataReader(IDbCommand cmd, CommandBehavior behave)
   at BluePrism.AutomateAppCore.clsServer.GetResourceIdAndFQDN(IDatabaseConnection con, String resourceName, String& fqdn)
   at BluePrism.AutomateAppCore.clsServer.RefreshResourcePC(String resourceName, ResourceDBStatus status, Int32 runningSessions, Int32 activeSessions)
   at SyncInvokeRefreshResourcePC(Object , Object[] , Object[] )
   at System.ServiceModel.Dispatcher.SyncMethodInvoker.Invoke(Object instance, Object[] inputs, Object[]& outputs)
   at System.ServiceModel.Dispatcher.DispatchOperationRuntime.InvokeBegin(MessageRpc& rpc)
   at System.ServiceModel.Dispatcher.ImmutableDispatchRuntime.ProcessMessage5(MessageRpc& rpc)
   at System.ServiceModel.Dispatcher.ImmutableDispatchRuntime.ProcessMessage11(MessageRpc& rpc)
   at System.ServiceModel.Dispatcher.MessageRpc.Process(Boolean isOperationContextSet)
   at BluePrism.Server.Domain.Models.ExtensionMethods.RethrowWithStackTrace(Exception this)
   at BluePrism.AutomateAppCore.MyExceptionHandlingMessageInspector.AfterReceiveReply(Message& reply, Object correlationState)
   at System.ServiceModel.Dispatcher.ImmutableClientRuntime.AfterReceiveReply(ProxyRpc& rpc)
   at System.ServiceModel.Channels.ServiceChannel.HandleReply(ProxyOperationRuntime operation, ProxyRpc& rpc)
   at System.ServiceModel.Channels.ServiceChannel.Call(String action, Boolean oneway, ProxyOperationRuntime operation, Object[] ins, Object[] outs, TimeSpan timeout)
   at System.ServiceModel.Channels.ServiceChannelProxy.InvokeService(IMethodCallMessage methodCall, ProxyOperationRuntime operation)
   at System.ServiceModel.Channels.ServiceChannelProxy.Invoke(IMessage message)

Exception rethrown at [0]: 
   at System.Runtime.Remoting.Proxies.RealProxy.HandleReturnMessage(IMessage reqMsg, IMessage retMsg)
   at System.Runtime.Remoting.Proxies.RealProxy.PrivateInvoke(MessageData& msgData, Int32 type)
   at BluePrism.AutomateAppCore.IServer.RefreshResourcePC(String name, ResourceDBStatus status, Int32 runningSessions, Int32 activeSessions)
   at BluePrism.AutomateAppCore.clsListener.RefreshDBWithCurrentState()
ClientConnectionId:7820fa5a-1e9b-4a11-974c-163194f73439
Error Number:18456,State:1,Class:14"
Warning	10/12/2022 9:43:57 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 09:43:57Z] Session (ID: f7dab76c-67c5-4925-ac51-d72028fc8ffa) terminated. Process Name: Login; Reason: Invalid Login State : The machine must be logged out to accept a login request"
